mz,time,mz.1,Name,delta_ppm_vec,mode,ESI,F1,F2,F4,P1,P2,P3,P4,F6,F7,P6,P7,FVPTC2,P8,FVPTC3,FVPTC4,FVPTC5,P9,P10,F20,FVPTC6,P12,F12,F13,P13,F10,F18,P18,P20,P14,F19,FVPTC20,FVPTC7,P15,F14,FVPTC14,FVPTC15,F15,FVPTC16,F16,FVPTC17,F17,FVPTC18,FVPTC19,P16,FVPTC8,FVPTC9,FVPTC10,FVPTC11,F11,FVPTC12,FVPTC13,P17,F8,P11,F9,nist_1,nist_2,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6
137.0457307,39.55712924,137.045776,hypoxanthine,0.330237095,HILIC,pos,318974440,415388839,741294657,299569275,280290743,275430069,453951015,279617160,125398973,153311661,381370695,184652679,169567671,236083797,211500052,480830915,130589344,361366339,56440123,369427091,368732398,89070309,378689277,369676194,52196089,128500767,342140015,114413879,647944246,475232967,481609552,254852823,69093726,375237053,76127615,20783518,64561732,34605785,191840884,46979599,127323546,18296756,184726879,287500691,68531385,160891306,67410239,71416237,139075841,14804005,35669767,14257683,237439715,378114677,426991117,4643841,5466163,2024885,2054098,872955,1325537,1592921,1049520
137.0597413,62.14417106,137.059676,Phenyl acetate,-0.47610489,HILIC,pos,581561,1126073,878930,762804,419666,358528,131908,504652,204118,701824,242005,573211,58782,38738,611412,385081,79739,606162,227929,464925,704312,232983,240770,407106,254525,239530,716605,207745,457651,457655,717876,695989,26180,554155,128507,82378,238371,514156,488764,641023,192784,832835,526690,240279,185198,449265,274627,275754,482110,103631,386340,157956,669812,574792,727214,232847,136038,146002,1265959,137809,433174,118875,141504
138.0549673,240.6326296,138.054976,Methylinicotinic acid,0.062658915,HILIC,pos,4261161,3810687,4452229,5474618,2697178,2354001,5838806,1710415,1866002,1053626,2072804,2130152,4701340,5733722,6428297,4862131,3200927,5228416,917238,4220581,2181822,1317745,3631790,3255435,2818598,2644219,2276248,3539413,3234830,5482834,7536742,2794894,1643274,1990031,2252939,2037706,1953224,1829206,3742658,1983261,3213562,1997360,4238704,2010154,1688975,4293814,2707896,2582475,2344843,1864179,1828621,1608092,3301683,3524306,3761054,805458,527302,706696,1343568,472418,1486522,781913,624172
138.0549881,59.50765304,138.054976,Methylinicotinic acid,-0.087950238,HILIC,pos,1745881,1937018,1498698,3131568,859566,1249872,6417422,3080212,869401,787841,1025059,2583098,496263,1669765,1422103,978413,712980,1745339,927619,1526408,5673030,694095,1388663,4159173,440324,224410,1023477,2939890,1718089,1730635,567509,2189524,266573,471936,545038,857211,8177698,779340,348876,1861680,1386510,337552,530654,535595,1145437,1179447,399984,1362222,1464906,225706,1887911,862744,1605358,7479741,1320757,4053201,3516947,1203171,908415,1057666,984199,864860,813823
140.9950218,250.4337786,140.9947,Acetyl phosphate,-2.282189437,HILIC,pos,1980264,885265,296144,545846,2507961,2316595,1618221,2672421,515311,466841,599542,526455,884787,576950,584592,1056214,604012,1700586,353097,2611990,1241798,337124,212597,741678,235505,221887,400106,1005510,2325431,3156753,1061776,811770,318810,341197,369801,332112,295252,405852,392327,364890,486743,301230,213075,325835,311230,148332,419910,222458,233584,304504,352864,86436,501282,1401726,1730539,949054,747936,69670,63685,411068,53103,98253,36628
147.1127621,75.4172331,147.112776,lysine,0.09424469,HILIC,pos,539906521,2286785881,1374969053,762555364,393091766,598042067,534861116,715306720,199524559,204254770,890898779,453687380,132277935,418075718,581240247,805737543,456404988,694202816,133313803,1486766179,777886142,295083613,638893362,926304836,97180108,341975763,696838319,90428406,1873977278,263097029,567627878,432485026,166567435,760390905,53684415,20920555,83247608,27980233,183300253,17249681,289354526,17111010,605654285,792572558,138341466,787410587,50585001,309122424,367930808,35931483,27776535,63208710,631311260,941175016,725355873,80347388,69983018,76219270,79739458,76697684,82218985,48385632,45243483
150.0583209,45.81487246,150.058376,Methionine,0.367246504,HILIC,pos,87614707,286749747,237673736,105697142,40417314,91927577,75852818,78646718,63858329,17073317,131745012,48611810,21878917,59141164,88019783,111960852,38781608,114614590,49823577,187405834,90039303,38480146,148991299,182542678,53424402,89914124,114732104,11801639,229055646,37106160,89173064,61125148,21650930,129724194,44296537,11132674,37213578,8037250,48997487,14112497,64340975,13530713,158044747,141272230,40357681,125650182,19004233,95335733,117158060,6379316,24016267,14913431,92243985,112757136,115968222,12196615,11957737,6586038,6440165,5576044,5843191,5812350,5542967
153.0405331,86.53180337,153.040676,Xanthine,0.933441375,HILIC,pos,3931353,27020322,5906984,20224050,15061308,2938569,11887179,6789686,628836,3645459,3886684,2358570,1427361,9477926,2490084,12744570,2055836,5097348,480875,32235820,5604341,1542051,3040540,4759017,537650,1174897,23876908,1072860,9612089,2551855,4805018,2624761,1879477,8791143,521442,227534,1107896,319587,716388,700682,796631,207077,687148,3349541,589331,784570,535859,619910,1507112,240629,339551,110339,986865,3142827,23281029,183548,290898,698218,667258,710453,795673,428625,480681
153.0540233,51.26413281,153.054576,4-hydroxyphenylacetic,3.610981602,HILIC,pos,2452457,1271560,1428111,923966,1101923,1006907,1877903,1102966,805557,1044523,1272036,630785,44480,1282923,910395,1352729,653986,1688660,350096,706757,1386952,289040,1204613,773302,131115,711519,986866,664212,2553131,981782,1350986,1017536,124196,484839,208144,138131,279231,104183,1430745,155776,798947,47193,1002391,1068375,473977,1608462,331585,391222,972858,85928,183279,101759,977325,1160982,1419349,65406,248076,109708,61147,54610,27866,156931,239478
153.0574359,46.7583874,153.054576,4-hydroxyphenylacetic,-18.68581519,HILIC,pos,101260,829468,766297,222573,0,221487,177818,168825,0,0,238252,126474,63806,109981,187966,278962,0,186303,0,485590,134164,67857,282457,515773,0,567340,256220,0,511311,0,0,128448,42490,301776,0,0,0,0,73511,7642,117675,64564,333344,252766,0,187033,0,0,253853,0,0,0,195896,302016,295467,0,0,0,0,0,0,0,0
153.077187,62.81973006,153.077176,[13C5]-L-glutamic acid,-0.072087239,HILIC,pos,72819668,32479229,34612198,47727043,63912056,61353935,52824184,58917458,97434660,52886510,45985608,63407615,55003577,67099773,60816108,44695910,60380362,51096223,121447532,39031587,41079845,7922047,18230942,35001133,95137031,61872279,26218024,28369339,31246977,40074994,37489020,42370565,10850436,30235019,88590323,35387035,105901934,91221171,35864067,52694289,32870289,60240348,19597822,27474287,120276888,76216556,119999264,86663190,54237862,41961509,51360484,37085064,60516686,44321607,41901028,10424087,8759102,17110797,17952725,17669772,15819249,9034297,8333314
154.086263,21.70473135,154.087276,"[U-13C5, U-15N2]-L-glutamine",6.574067621,HILIC,pos,164270,133093,154258,177443,130384,138690,80023,113215,70808,171965,107723,74345,88994,91526,77798,129347,120872,106584,99969,174940,338095,28230,115308,270294,87949,68477,84069,80890,264611,69109,93786,190855,34730,98656,71425,31513,62366,59505,50653,56384,55654,45142,48229,78392,82406,98222,70137,72713,65118,61663,52578,21813,82773,125363,141201,233214,218604,8246848,8181756,5779389,4166909,8241414,9502416
154.0863353,115.9812352,154.087276,"[U-13C5, U-15N2]-L-glutamine",6.104959809,HILIC,pos,229496,291166,251328,85912,74933,272171,131320,254886,376463,36497,194597,43399,212652,149896,162956,251718,100592,255474,134755,245636,167149,59403,284073,221885,239983,144348,297676,142610,416600,125431,63576,192862,65610,306938,285872,110158,216867,158599,69196,146026,82768,56800,160907,209890,227197,82058,44527,236347,138545,90742,100893,101387,173784,324974,253509,162772,181376,281129,259616,284279,149538,263134,234710
156.076718,74.92605898,156.076776,histidine,0.371804201,HILIC,pos,805534115,1693397023,1645084765,786244301,780404009,1012134183,993398514,890441795,234248742,382066039,1001994171,561030372,246532617,690118413,866367600,1257091060,664277096,885562698,121895917,1375188508,1069771380,371422316,886952615,946155269,125666536,481686176,1026546876,407120190,1779840328,606929343,724582160,546710730,197077318,776432475,78951354,33014374,132819038,21914096,440557941,33700915,440836383,22042822,651307569,820773628,192712634,976881006,111293367,455981953,579407212,29347632,37674119,56832410,800835953,1046370424,880198352,355870999,390752324,405101526,415230384,387956180,357009868,338889119,332252855
157.0473181,42.90194759,157.049576,"[15N,13C5]-L-methionine",14.37727556,HILIC,pos,369112,789997,4473332,667464,872916,166476,1466677,115019,30673,790597,1337487,605882,263587,225238,96558,3216645,197080,1995866,996854,983748,2083770,576200,995313,643447,361057,619707,3540837,1677227,5724980,1724527,2682407,773215,113358,1818830,429976,320585,908222,676069,1205037,692530,1319162,526541,1500054,129906,568923,1119648,1616779,1020544,1004434,331829,543444,145680,490996,2551229,4153910,72168,3616803,435051,488577,1164559,405686,3241833,3051350
157.0492085,220.2309034,157.049576,"[15N,13C5]-L-methionine",2.339739555,HILIC,pos,104459,60215,2711,50219,14209,14607,45015,29407,61544,101630,48623,39293,100843,49291,49044,67817,36713,38518,142806,60115,18568,66361,69255,4281,81436,165952,95195,32634,90988,70042,60647,53137,41962,8733,57470,5598,105146,47843,102142,169810,127685,109753,4454,48791,56152,30772,46623,86065,64301,63992,21584,33832,24755,33113,27130,116076,29149,75935,72907,58552,35943,75771,69912
159.048099,34.82997399,159.051276,allantoin,19.97489728,HILIC,pos,0,295200,34709,434041,141477,73156,0,93217,0,81554,76379,605757,0,264837,0,0,36182,245528,0,258648,0,0,0,180167,0,0,386008,0,555137,0,0,285091,0,169261,0,0,0,0,0,0,0,0,0,38638,0,0,0,0,0,0,31362,0,722303,116903,0,0,242080,0,0,0,0,0,0
161.0184873,43.94488086,161.020876,Sodium salicylate,14.83494614,HILIC,pos,708891,0,0,0,0,0,0,0,0,240986,0,483734,288776,0,0,0,290849,0,0,0,0,0,0,0,0,0,0,49880,0,0,0,0,141515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302938,430840,160998,95519,220002,107686,95575,434919
161.0230449,84.79012863,161.020876,Sodium salicylate,-13.46985944,HILIC,pos,204349,0,0,228253,392947,342206,0,338900,210492,292264,43805,638526,99934,936212,665087,0,747958,86278,29400,0,81388,7772,59976,0,76120,113819,115892,389974,0,147668,144567,342953,149529,143568,87227,40877,33088,16832,375758,16723,383828,16712,0,90342,86802,485759,160280,22034,74759,44790,56605,47624,420897,26412,424150,36686,26071,0,0,1771,0,0,0
162.1124556,46.25363344,162.112476,Carnitine,0.126004133,HILIC,pos,283480901,347015891,775557725,282034846,275507854,223359497,249849294,310008841,51864542,278466231,673157998,274033899,179967114,199060578,406757375,775150896,301801710,595521902,7383261,306509077,741536408,129081843,452817381,379468488,12602460,41074070,393716235,230266902,1328749160,262640305,226271269,198039716,138108378,290772116,30776966,14270323,22259776,19910152,123882559,11460459,90764396,3965044,162260925,300150842,19988214,62068659,32038005,18451781,66491594,2492925,5499984,41800132,571717758,199895548,209662154,117753923,149462145,101888888,105467062,115115294,97425639,128581545,126014683
165.0546083,49.41688959,165.054576,Sodium phenylpyruvate,-0.195873352,HILIC,pos,42316157,111987875,74318517,41063411,22175050,45206644,29024678,30890841,28518432,7319405,48513858,20970725,8103881,27267534,33936635,43953938,14541547,44809133,22905190,79645856,38867309,11654460,28250188,67214080,22406202,37613279,43477575,6289976,86504864,20274179,34917500,24147959,6126895,49226346,20695138,5796815,22303467,4780463,19294772,8145132,27224255,4129074,55444981,52109656,32087165,40565010,13975841,43390785,61596728,4852409,9043169,8060794,32284672,44662709,49246452,2645013,3321867,2979501,2911575,2999415,2785847,2909752,3121118
165.0909537,24.37958711,165.090976,Methyl 3-phenylpropanoate,0.135219329,HILIC,pos,677394,1264047,4673449,1197555,531374,938364,6812153,1279099,156538,305408,1294886,513986,1123448,1832192,1041612,2092278,1013632,888044,155761,1454369,3408392,474091,2616097,1640102,155585,202296,2568136,403377,2802164,2461519,3799398,450948,167503,1939126,156579,55740,152160,200039,195336,151579,397063,130540,152929,894752,144680,143144,156164,160322,767457,68168,112326,44127,606978,1205462,1783431,2388375,4037767,2290397,2357710,2115630,1492676,3952806,4141934
168.0631663,47.77695365,168.065476,Pyridoxal,13.74283973,HILIC,pos,0,0,0,0,0,0,0,406939,0,0,0,0,0,0,0,0,0,0,0,0,402363,0,0,0,0,0,0,0,1136917,0,0,0,9401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87775,0,69724,87632,154367,29195,0,59467
168.0655004,236.6712791,168.065476,Pyridoxal,-0.144975438,HILIC,pos,945420,1541719,1040332,1628832,1386484,543028,1411778,887043,615880,801596,1126687,1002343,1154042,910146,1777844,1091277,689859,1372905,530584,1037750,569871,649429,1220745,960181,574902,650971,716773,862148,754019,896517,2413086,1328320,351788,1024269,516152,511106,489795,100785,1012159,574381,921414,545456,1153794,498667,482712,1088011,658553,245230,641728,507970,421192,298152,822500,925618,1456031,211424,209312,165460,142915,148102,147360,129898,146092
169.0356339,53.94033296,169.035576,Uric acid,-0.342417486,HILIC,pos,549987,617491,708229,466318,466798,1056525,697361,837964,552844,2280193,910387,2111946,371312,741876,1302972,622934,1946339,1431703,957182,993238,1193594,65762,394968,542811,1763207,565407,2061110,871010,780299,400559,584023,1792499,228642,428626,2142423,730452,3339036,3878108,2172630,2714321,347497,325552,508238,983908,3732812,1742453,5141239,1368470,3722922,703267,644992,925660,793884,1124210,641413,892464,1038961,2420851,1701375,1817854,1482776,1843659,1145328
169.0486949,221.7883854,169.049576,homogentisic acid,5.212374345,HILIC,pos,72563,89963,1712,0,51407,68436,35967,51921,133227,78540,3202,163456,0,40847,35939,64019,57218,28164,76739,101380,17078,20154,84408,48102,53592,168226,144291,98916,94277,84076,96831,40641,36442,64583,54765,75782,153714,90509,114526,164570,148824,57597,100366,14580,133502,110633,0,96416,110782,40706,32097,67792,25961,116985,49636,131689,73438,0,0,58818,86513,61395,60874
169.0956677,50.84329886,169.097176,Pyridoxamine,8.919925008,HILIC,pos,372097,693452,509170666,445094,162570,628894,956541,149855,0,959440,308602,33876,373128,72140,0,268873,0,266068,0,437312,310548,63391,534513,901315,0,0,237293,0,578451,27065,355549836,344575,63659,338277,0,3717,0,0,0,0,0,0,166821,362852,0,0,66627,39337,0,0,0,13448,73287,275162,459161,828690,1626351,632800,696368,612168,479951,844543,970801
169.0971292,180.4552799,169.097176,Pyridoxamine,0.276540751,HILIC,pos,94118,21182,483845,340720,109663,46550,123811,151292,55373,161417,150736,232290,108860,181619,108534,152517,27032,112174,241710,91937,127487,43860,117647,109880,10605,49358,79140,86506,316374,121394,307280,130737,34889,11742,75603,26131,54470,54973,85371,88535,17260,53814,81550,52767,80039,140083,84519,111033,85911,32341,78635,93059,91977,202492,45968,121624,96398,145478,116810,111200,99035,79442,119281
170.0812,61.03433426,170.081176,Pyridoxine,-0.141018022,HILIC,pos,1071031,544332,647648,443924,123051,53023,14420,174534,236242,138574,127988,470461,505330,86696,72921,507694,85374,102900,274334,535498,143481,92687,209503,676097,43916,92367,797143,89661,720680,287091,527704,208553,41462,251862,11195,11502,245252,234599,12747,238638,56972,232286,85945,89615,91671,28847,136699,62873,224486,125520,74690,6888,58487,189013,258198,114489,249612,66262,109128,137968,60743,75414,170844
170.092421,72.42277855,170.092376,1-methyl-l-histidine,-0.264628463,HILIC,pos,113681274,62923084,107943582,70851480,146041326,96901813,89031141,32614318,12019916,107830713,63447612,194739003,45067618,48768618,95697192,153994524,51371934,82475114,3234825,87422166,41831240,21678950,29358302,37409805,2414711,5303354,50940987,58298454,48507538,213213683,48429812,66958174,34387714,25051725,2308837,1159852,10390942,8311712,23100986,3433324,13339822,577811,28261102,50949729,12222262,26698213,3031466,5991625,11731714,2095223,10554066,8579468,71748502,109216656,88839149,89677324,102069433,154888678,160907777,132373517,112468180,124266804,130338030
175.0225741,47.7161888,175.0237,Aconitate,6.433112607,HILIC,pos,92974,3657359,38669,1493346,54913,140520,186575,1281617,0,56069,110635,391193,31796,0,1231249,69362,86552,0,0,244173,215710,0,421544,436413,0,0,2630156,136647,3702770,35883,147803,0,67399,775585,0,0,0,0,0,0,0,0,0,245303,0,0,0,0,0,0,0,0,165194,355647,1520336,0,0,0,0,0,0,0,0
175.1188815,71.9006735,175.118976,Arginine,0.539881058,HILIC,pos,473456131,6787073986,949010031,2581467649,1536218267,2426066813,2181583342,2760790780,151964268,610260302,2818704658,1662209942,455771460,1618433997,2284893042,980572806,1369830929,2864866721,644604233,4954231362,2699032216,295075197,1156581105,2837103232,647875420,770708640,2002168108,425867127,5731162003,859489550,2085702275,1636640706,599501920,2662887882,311679122,84572156,432858380,124603396,919573651,141384163,887519958,121690542,1885342442,2994328463,539742130,1953254094,290905178,1392296822,1226156706,182765238,215794427,283219597,2223081639,3187447328,2968495394,457965028,364802820,432937055,433040703,366169628,297869780,271599446,262741688
176.1024546,73.34252647,176.102976,L-Citrulline,2.960876107,HILIC,pos,15544228,9386691,57004746,11326269,14083247,28710698,19000384,18823112,23806448,30415363,27312814,11344877,16590317,8934721,8608560,29617405,26425135,26178609,626397,15399655,26743354,8305089,16270735,14198196,986745,5074703,39527223,15075372,21402062,12672725,8458094,14780119,8445064,9730325,677309,795878,2812399,582468,10500076,543870,9072076,159334,6702468,13081460,2965747,6785527,2038376,800968,7196589,533129,1412966,2448180,17336659,25817282,13565569,52224874,42040369,60929518,60010827,52974526,47901657,36682890,36760784
176.1061327,55.46297463,176.102976,L-Citrulline,-17.92543478,HILIC,pos,10134,154589,23689,631388,5579,14974,3564,30370,17463,386965,0,282749,63750,5023,2230,6981,42524,5249,287021,34398,12020,0,77445,0,1484057,0,138068,76089,119313,383,15061,16764,0,36731,411815,47051,146459,2379,12230,585,3283,30355,99967,0,41192,1318566,4064,2409455,33804,0,0,0,7817,5386,751467,190032,153249,223366,251351,241007,147474,140614,164449
180.065232,96.3705019,180.065476,Hoippurate,1.35489571,HILIC,pos,660283,1435599,405825,612142,770291,648342,628232,627222,6880561,551139,507587,845330,2742874,901706,863094,419211,1480002,630007,1443322,666546,516262,493797,511573,1213108,3815054,1939113,111026,321292,780806,298273,208820,577100,201281,154303,2991598,410231,4517496,1894040,1402078,1307990,856035,932447,913311,391190,1725553,1977035,2047580,3850735,1768857,647251,607844,605422,877971,497063,512911,2461661,1160613,3246735,3016902,305067,149169,1300020,1224111
181.0458764,91.96505348,181.049476,4-hydroxyphenylpyruvic,19.88193303,HILIC,pos,380038,1941860,0,279943,299540,159065,626606,130960,0,328551,172224,193487,397519,258657,227631,182254,258574,481336,0,215047,140251,67093,131402,139981,0,90549,113162,231669,76657,163341,170631,147749,54400,146866,5288,40430,29083,30921,250016,118569,238142,0,66313,89491,123134,566788,565749,88134,212850,0,10977,0,207720,567502,169690,0,33254,59731,116258,172862,61319,66447,66692
181.0494979,112.7861887,181.049476,4-hydroxyphenylpyruvic,-0.121146708,HILIC,pos,89485,39063,0,831406,224757,177974,93983,134812,105382,132573,197708,179983,9322,244650,538833,1960,109546,112915,8513,72461,20899,26616,158131,0,165328,4471,60612,35899,79931,71858,94498,115374,117213,91967,23421,2018,135248,12997,54899,68664,45708,60935,78698,63794,83226,75501,228169,46143,101255,680,33179,94495,134324,51991,70710,51611,9713,66054,37064,6305,1876,24131,58243
181.0494979,112.7861887,181.049576,Aspirin,0.431188262,HILIC,pos,89485,39063,0,831406,224757,177974,93983,134812,105382,132573,197708,179983,9322,244650,538833,1960,109546,112915,8513,72461,20899,26616,158131,0,165328,4471,60612,35899,79931,71858,94498,115374,117213,91967,23421,2018,135248,12997,54899,68664,45708,60935,78698,63794,83226,75501,228169,46143,101255,680,33179,94495,134324,51991,70710,51611,9713,66054,37064,6305,1876,24131,58243
181.0694136,218.1392813,181.0707,Myoinositol,7.104545175,HILIC,pos,387386,171282,98222,192101,167543,262555,239497,280651,149773,191018,143311,300761,19890,240972,315325,219296,169928,266007,188369,67776,195197,82960,233186,63988,223137,336172,287794,302015,213065,80313,154664,113969,25683,101122,135821,171007,193349,160466,260726,117454,231360,203459,262932,57778,271236,115645,212603,127002,188028,107927,122807,71290,315266,203376,33504,220327,87400,197687,82604,98763,95388,83170,102102
181.0712411,29.23782322,181.0707,Myoinositol,-2.988476463,HILIC,pos,682148,659029,761853,643379,1198749,2056725,15133581,14252647,256815,5096863,1760460,13820558,1616919,2035801,5330698,12647541,1042531,1489284,62553,5078327,16654250,1073229,11138451,3099736,56993,171452,181802,1187378,2382767,871017,6533099,7261640,2217819,8800876,124903,397955,527082,38271,1597053,60508,519618,45899,933008,3656144,127804,1936478,59756,145532,1408740,26104,113943,21958,4064401,538422,538847,36650072,60667319,13223656,12659189,10505543,7183595,14776316,16950641
183.0792965,228.9324151,183.078076,Triethyl phosphate,-6.66639396,HILIC,pos,0,49786,136764,38184,36657,83106,34867,58707,45177,0,53412,0,0,28467,56304,61346,28672,13705,55179,0,0,0,0,0,30535,70072,0,0,0,0,65410,0,12355,83966,71897,44226,29006,21759,22183,38329,20585,56344,0,0,0,17278,38092,21327,20869,35009,37311,12097,22064,0,0,103725,65014,6172,0,0,75306,60752,30258
183.0792965,228.9324151,183.078176,[15N]-L-tyrosine,-6.120175569,HILIC,pos,0,49786,136764,38184,36657,83106,34867,58707,45177,0,53412,0,0,28467,56304,61346,28672,13705,55179,0,0,0,0,0,30535,70072,0,0,0,0,65410,0,12355,83966,71897,44226,29006,21759,22183,38329,20585,56344,0,0,0,17278,38092,21327,20869,35009,37311,12097,22064,0,0,103725,65014,6172,0,0,75306,60752,30258
187.0898367,85.77111873,187.090776,[13C6]-D-glucose,5.02039612,HILIC,pos,25639,1672118,1250722,354140,104058,196763,172131,127039,880541,58917,442234,312016,52835,192357,221852,558964,941933,111413,930950,940392,100783,89919,189800,1210520,52258,167494,58687,0,404170,214972,323601,145245,77627,194942,191215,0,0,0,9036,0,116848,14929,416622,209386,853814,255038,0,348187,113010,0,0,0,164661,174734,349107,0,0,0,0,2359,0,91885,0
188.0705136,40.90162544,188.070576,3-indoleacrylic acid,0.331854319,HILIC,pos,55508069,251540189,132907082,52334197,30024695,81681291,56873404,56688558,14800967,16756691,75756420,31423754,963865,42926977,54710990,64031491,22962638,55479493,10706582,158837190,68850504,21510378,93665647,127591708,11465266,22303879,70420267,14903660,157305747,27961820,64677566,37817159,14268608,100272940,9611653,2426817,11624811,3468724,23766491,7517972,30326014,2669250,90763840,95269732,20218531,49721681,13836636,26489658,50170682,2339064,7373306,3125454,50045367,238686892,68966702,87701312,129346990,79878509,79866012,72296204,62590161,72304000,75679606
190.0862,227.2093027,190.086176,methyl-indole-3-acetate,-0.126192859,HILIC,pos,105573,133024,2771,100520,68577,76305,91422,33150,9818,106198,16585,86477,46493,103653,61756,102870,87331,59203,90317,90269,68104,53388,50929,57639,93289,38468,101108,67357,67197,104315,128552,87133,954,48470,86368,8862,36040,24200,30962,25574,53866,48814,34721,43711,19524,63188,47433,10323,39117,60138,41194,29876,66146,102406,126427,71675,43116,73351,56881,102290,0,51717,89746
190.0862,227.2093027,190.086256,3-indolepropionic acid,0.294668763,HILIC,pos,105573,133024,2771,100520,68577,76305,91422,33150,9818,106198,16585,86477,46493,103653,61756,102870,87331,59203,90317,90269,68104,53388,50929,57639,93289,38468,101108,67357,67197,104315,128552,87133,954,48470,86368,8862,36040,24200,30962,25574,53866,48814,34721,43711,19524,63188,47433,10323,39117,60138,41194,29876,66146,102406,126427,71675,43116,73351,56881,102290,0,51717,89746
190.0862006,35.53775072,190.086176,methyl-indole-3-acetate,-0.129475118,HILIC,pos,113341,1321494,690693,869124,303956,1145715,421579,427002,26050,905964,558422,341599,165692,255076,435181,521449,208207,1083700,34973,870248,767973,147953,597312,829168,417201,362921,424261,32317,866324,280217,603239,307316,145455,649107,38716,7902,32062,15622,205954,14509,66613,13585,474627,605504,22320,97833,12165,338814,435805,1808,17868,13136,762161,533624,489358,905268,970813,824532,835552,685239,543140,847395,957673
190.0862006,35.53775072,190.086256,3-indolepropionic acid,0.291386506,HILIC,pos,113341,1321494,690693,869124,303956,1145715,421579,427002,26050,905964,558422,341599,165692,255076,435181,521449,208207,1083700,34973,870248,767973,147953,597312,829168,417201,362921,424261,32317,866324,280217,603239,307316,145455,649107,38716,7902,32062,15622,205954,14509,66613,13585,474627,605504,22320,97833,12165,338814,435805,1808,17868,13136,762161,533624,489358,905268,970813,824532,835552,685239,543140,847395,957673
190.0895679,232.1668794,190.086176,methyl-indole-3-acetate,-17.84405497,HILIC,pos,24984,59174,17833,66057,122976,122959,31682,95937,11103,29401,25977,68830,3682,63727,105015,77648,53999,74621,80395,85387,80086,33179,34339,81527,133288,19837,74460,4671,156959,61202,58149,163602,32492,66542,79757,34923,32432,59336,37870,56134,9379,12910,1967,42772,10568,15001,28511,25900,50197,22328,54998,19449,99546,116583,115440,66548,46951,33154,0,125618,540923,22365,0
190.0895679,232.1668794,190.086256,3-indolepropionic acid,-17.42318589,HILIC,pos,24984,59174,17833,66057,122976,122959,31682,95937,11103,29401,25977,68830,3682,63727,105015,77648,53999,74621,80395,85387,80086,33179,34339,81527,133288,19837,74460,4671,156959,61202,58149,163602,32492,66542,79757,34923,32432,59336,37870,56134,9379,12910,1967,42772,10568,15001,28511,25900,50197,22328,54998,19449,99546,116583,115440,66548,46951,33154,0,125618,540923,22365,0
190.0897331,46.28950772,190.086176,methyl-indole-3-acetate,-18.7128941,HILIC,pos,40005,902247,601354,263562,282958,231753,607353,702075,10781,490321,449632,79377,27272,209808,104986,907582,35014,458860,12521,597500,859806,297312,669604,1265902,50210,7067,872583,206076,1905677,876055,13332,796420,234751,589796,19026,6430,26367,5096,10346,8264,9329,1766,337438,647488,12465,21811,27144,107143,46250,3491,1215,1293,80924,41235,309739,41981,7441,718231,1273251,1420040,1208440,4159,24358
190.0897331,46.28950772,190.086256,3-indolepropionic acid,-18.29202466,HILIC,pos,40005,902247,601354,263562,282958,231753,607353,702075,10781,490321,449632,79377,27272,209808,104986,907582,35014,458860,12521,597500,859806,297312,669604,1265902,50210,7067,872583,206076,1905677,876055,13332,796420,234751,589796,19026,6430,26367,5096,10346,8264,9329,1766,337438,647488,12465,21811,27144,107143,46250,3491,1215,1293,80924,41235,309739,41981,7441,718231,1273251,1420040,1208440,4159,24358
193.0356532,61.81588724,193.034276,Sodium citrate,-7.134300232,HILIC,pos,354392,0,1949600,0,39812,146295,32197,77564,0,449885,67282,173647,0,33370,128422,64405,0,294343,0,1406604,83694,63927,256650,24380,0,0,129249,54803,472045,76959,1676203,103122,211533,108856,0,0,0,0,52074,0,29759,0,115054,77010,236991,0,0,78754,0,0,46637,0,66676,118231,429595,0,350094,23607,34440,45113,36727,22698,20590
193.0356532,61.81588724,193.034276,citrate,-7.134300232,HILIC,pos,354392,0,1949600,0,39812,146295,32197,77564,0,449885,67282,173647,0,33370,128422,64405,0,294343,0,1406604,83694,63927,256650,24380,0,0,129249,54803,472045,76959,1676203,103122,211533,108856,0,0,0,0,52074,0,29759,0,115054,77010,236991,0,0,78754,0,0,46637,0,66676,118231,429595,0,350094,23607,34440,45113,36727,22698,20590
195.0846118,225.0718121,195.0877,Caffeine,15.83002806,HILIC,pos,0,0,0,0,84273,80880,0,0,68157,69525,0,0,96320,2727,68087,62340,51491,13509,80187,53447,0,58571,0,0,96407,21132,18446,66841,0,19778,121924,47449,59625,31941,108400,10058,80390,53321,40978,99230,36937,100218,36352,0,41434,43894,47573,47357,9909,55314,25962,33388,93013,15417,25254,0,0,0,0,0,0,0,0
195.0875718,230.0978629,195.0877,Caffeine,0.656920477,HILIC,pos,1201529,455660,373443,223564,245894,455361,503642,646992,210038,441995,406594,281313,334704,240530,308276,330548,319557,231453,116605,187267,379011,80913,248784,266109,205224,253815,161041,205642,64330,132452,214173,300437,97075,365088,148543,170083,121888,183261,80281,92722,190544,27898,141496,158767,126244,20211,138307,176695,167212,53919,141983,85908,408474,208057,27143,1011317,0,768355,376564,118478,130627,191851,202114
